,title,originallink,link,description,pubDate
102,"하림지주, 1474만주 자사주 교환…1432억원 EB 발행",http://www.edaily.co.kr/news/newspath.asp?newsid=04293526642296840,https://n.news.naver.com/mnews/article/018/0006107104?sid=101,"하림지주(003380)는 오는 12일 자기<b>주식</b> 1474만 4440주를 교환사채(EB) 발행을 통해 처분한다고 4일 공시했다. 처분 대상 <b>주식</b>가격은 9713원으로, 총 1432억 1274만원 규모다. 이번 처분은 자기<b>주식</b>을 교환대상으로... ","Thu, 04 Sep 2025 17:50:00 +0900"
103,"세종대 김대종 교수, 프랜차이즈 기업 생존전략 제시",https://www.pinpointnews.co.kr/news/articleView.html?idxno=373967,https://www.pinpointnews.co.kr/news/articleView.html?idxno=373967,"또한 &quot;미국과 한국의 기준금리가 인하되면 부동산·<b>주식</b> 등 자산 가치가 상승하고, 2026년 한국 경제는 2.2% 성장하며 회복세를 보일 것&quot;이라고 전망했다. 서민교 맥세스 컨설팅 대표는 &quot;김대종 교수님의 강연은 변화하는... ","Thu, 04 Sep 2025 17:50:00 +0900"
104,"신세계·알리바바 합작, 지마켓으로 흔드는 직구 판도",https://www.the-pr.co.kr/news/articleView.html?idxno=54075,https://www.the-pr.co.kr/news/articleView.html?idxno=54075,앞서 신세계와 알리바바는 올해 초 신세계 계열사 아폴로코리아가 알리바바 계열사 그랜드오푸스홀딩의 <b>주식</b> 50%를 취득하는 방식으로 기업결합을 신고했다. 합작법인에는 지마켓과 알리익스프레스코리아가 자회사로... ,"Thu, 04 Sep 2025 17:50:00 +0900"
105,"키움증권, 연내 IT에 300억 추가 투자 나선다…&quot;거래 안정성 강화&quot;",http://www.fntimes.com/html/view.php?ud=2025090417344786540f4390e77d_18,http://www.fntimes.com/html/view.php?ud=2025090417344786540f4390e77d_18,키움증권이 <b>주식</b> 거래 안정성을 강화하기 위해 연내 IT 분야에 300억 원을 추가로 투자한다. 지난 4월에 발생했던 주문지연 재발을 방지하고 시스템 안정성을 확보하기 위한 조치다. 키움증권은 이 같은 내용의 ‘IT... ,"Thu, 04 Sep 2025 17:50:00 +0900"
106,"자금 조달 급한 코오롱인더, 회사채 수요예측서 3310억 주문",http://www.edaily.co.kr/news/newspath.asp?newsid=04286966642296840,https://n.news.naver.com/mnews/article/018/0006107102?sid=101,자본성증권은 기업이 자본을 조달하기 위해 발행하는 증권 중 하나로 채권(부채)과 <b>주식</b>(자본)의 특성을 동시에 가지고 있다. 덕분에 신종자본증권은 채권이면서도 회계상 부채가 아닌 자본으로 인식돼 재무관리가... ,"Thu, 04 Sep 2025 17:49:00 +0900"
107,[단독] '물류비 年 3조' 포스코 야심…HMM 인수 나선다,https://www.hankyung.com/article/2025090436401,https://n.news.naver.com/mnews/article/015/0005180408?sid=101,지난 매각 때 발목을 잡은 영구채도 지난 3월 모두 <b>주식</b>으로 전환돼 사라졌다. HMM도 포스코처럼 책임 경영이 가능한 ‘진짜 주인’이 하루빨리 필요한 상황이다. HMM은 올 2분기 영업이익이 전년 동기보다 63.8% 급감하며... ,"Thu, 04 Sep 2025 17:49:00 +0900"
108,"키움證, IT부문 300억 추가 투자…&quot;<b>주식</b> 거래 안정성 강화&quot;",https://www.sedaily.com/NewsView/2GXRTXNEEL,https://n.news.naver.com/mnews/article/011/0004529264?sid=101,"키움증권이 <b>주식</b> 거래 안정성을 획기적으로 개선하기 위해 연내 300억 원 규모의 투자에 나선다. 전산 오류, 주문 지연 재발을 방지하고 시스템 안정성을 강화하기 위한 조치다. 키움증권은 △정보기술(IT) 투자 확대 △IT... ","Thu, 04 Sep 2025 17:49:00 +0900"
109,"키움증권 거래 안정성 대폭 강화, 연내 IT 부문 300억 추가 투자",https://www.businesspost.co.kr/BP?command=article_view&num=410580,https://www.businesspost.co.kr/BP?command=article_view&num=410580,키움증권이 <b>주식</b> 거래 안정성 개선 위해 대규모 투자에 나선다. 키움증권은 4일 IT 안정성 강화 방안 발표에서 연내 300억 원을 추가 투자하겠다고 밝혔다. 키움증권이 올해 안에 IT 부문에 300억 원을 추가로 투자한다. 지난... ,"Thu, 04 Sep 2025 17:48:00 +0900"
110,"서울장수, MZ세대와 손잡다… 한양대 ‘콤마’ 학술제 공식 후원",https://www.segye.com/newsView/20250904517207?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0004065675?sid=101,서울탁주제조협회 산하 서울장수<b>주식</b>회사가 올해로 36회를 맞은 한양대학교 광고홍보학과 학술제 ‘콤마(COMMAH)’의 공식 후원사로 참여하며 Z세대와의 새로운 소통 기회를 마련했다고 4일 밝혔다. 서울장수 유병창... ,"Thu, 04 Sep 2025 17:47:00 +0900"
111,[<b>주식</b>] 프로티나·메드팩토·신라젠 호재성 이슈에 급등세,http://www.hitnews.co.kr/news/articleView.html?idxno=68621,http://www.hitnews.co.kr/news/articleView.html?idxno=68621,"공시에 따르면 JP모건 자산운용 아시아태평양 지부는 지난달 29일 장내에서 5차례에 걸쳐 프로티나 <b>주식</b> 56만500주(지분율 5.16%)를 사들였다. 총 매입 금액은 약 96억원으로, 평균 단가는 1만5957원으로 집계됐다.... ","Thu, 04 Sep 2025 17:46:00 +0900"
112,"대원제약, 자사주 활용 159억 교환사채 발행…주주환원보다 유동성 확보...",https://www.ceoscoredaily.com/page/view/2025090416123890191,https://www.ceoscoredaily.com/page/view/2025090416123890191,만약 상장폐지가 확정되면 에스디생명공학의 <b>주식</b>은 시장에서 유동성을 잃게 돼 대원제약은 에스디생명공학 지분에 대해 손상차손으로 인식해야 할 가능성이 높다. 이 경우 대원제약의 당기순이익이 감소할 수... ,"Thu, 04 Sep 2025 17:46:00 +0900"
113,"[특징주] 프로티나, JP모건 투자 유치 소식에 급등",http://www.biotimes.co.kr/news/articleView.html?idxno=23841,http://www.biotimes.co.kr/news/articleView.html?idxno=23841,"JP모건 자산운용 아시아태평양지부는 8월 29일 5건의 장내 매수를 통해 프로티나 <b>주식</b> 56만500주(5.16%)를 취득했다고 3일 공시했다. 총투자금액은 96억 원, 투자 평균 단가는 1만 5,957원이다. 시장에서는 이번... ","Thu, 04 Sep 2025 17:46:00 +0900"
114,"[단독] 해외<b>주식</b> 보관액 첫 200조원 넘었다…서학개미, 박스피에 국장 ...",https://www.sedaily.com/NewsView/2GXRTWW8Y4,https://n.news.naver.com/mnews/article/011/0004529255?sid=101,‘서학개미’들의 해외<b>주식</b> 보관액이 사상 처음으로 200조 원을 넘어섰다. ‘미장’은 꾸준히... 4일 한국예탁결제원에 따르면 지난달 29일 기준 국내 개인투자자들의 해외<b>주식</b> 보관액은 1441억 6472만 달러(약 200조... ,"Thu, 04 Sep 2025 17:46:00 +0900"
115,[단독] &quot;눈 뜨자마자 <b>주식</b> 거래&quot; 오전 7시 프리마켓 추진,https://www.sedaily.com/NewsView/2GXRT73KRF,https://n.news.naver.com/mnews/article/011/0004529256?sid=101,출근길 <b>주식</b>거래 창구가 이원화돼 선택권이 넓어질 것으로 전망된다. 현재 ATS 프리마켓 운영시간은 오전 8시~8시 50분으로 투자자는 오전 7시부터 8시 50분까지 <b>주식</b>거래가 가능해지는 셈이다. 해외 투자자 유입... ,"Thu, 04 Sep 2025 17:46:00 +0900"
116,"[이억원 인청-23] &quot;원화 스테이블 코인, 비은행도 가능?&quot;",https://www.dailybrief.co.kr/news/articleView.html?idxno=3177,https://www.dailybrief.co.kr/news/articleView.html?idxno=3177,<b>주식</b> 시장 전체의 안정성을 유지하고 대체거래소의 독점을 막기 위한 예방 장치다. 다음은 국회 정무위원회(정무위)가 이억원 후보자를 대상으로 진행한 인사청문회 가운데 대체거래소와 스테이블 코인 규제 관련 강준현... ,"Thu, 04 Sep 2025 17:45:00 +0900"
117,거래량 한도 규제 유예된 대체거래소…&quot;정규거래소 '가격 질서' 위협&quot;,https://news.mtn.co.kr/news-detail/2025090416403283319,https://news.mtn.co.kr/news-detail/2025090416403283319,거래 정지로 투자자들의 출퇴근 시간대 거래가 불가능해지면 '<b>주식</b>시장 활성화'라는 대체거래소의 도입 취지가 퇴색될 수 있단 판단에섭니다.문제는 '시장 대표 가격'의 신뢰성입니다. 자본시장법상 대체거래소의... ,"Thu, 04 Sep 2025 17:44:00 +0900"
118,[단독] 출근길 투자 붐에 프리마켓 급성장…글로벌 24시간 거래 트렌드...,https://www.sedaily.com/NewsView/2GXRTKEBYH,https://n.news.naver.com/mnews/article/011/0004529248?sid=101,4일 금융투자 업계에 따르면 넥스트레이드가 출범한 올 3월 프리마켓(오전 8시~8시 50분) 거래량 비중은 전체의 8%에 불과했지만 출근길에 <b>주식</b>거래가 가능하다는 장점이 빠르게 확산되며 약 800종목을 거래함에도... ,"Thu, 04 Sep 2025 17:43:00 +0900"
119,"키움증권, 연내 IT에 300억 추가 투자 &quot;거래 안정성 대폭 강화&quot;",http://www.joseilbo.com/news/news_read.php?uid=552025&class=53&grp=,https://n.news.naver.com/mnews/article/123/0002367421?sid=101,"키움증권이 <b>주식</b> 거래 안정성을 획기적으로 개선하기 위해 대규모 투자에 나선다. 지난 4월 빚어졌던 주문지연 재발을 방지하고 시스템 안정성을 강화하기 위한 조치다. 4일 키움증권은 IT 투자 확대, IT 인력·조직 강화... ","Thu, 04 Sep 2025 17:43:00 +0900"
120,반세기 전 스웨덴의 도전이 한국에 던지는 물음[장석준 칼럼],https://www.pressian.com/pages/articles/2025090417355075038?utm_source=naver&utm_medium=search,https://n.news.naver.com/mnews/article/002/0002404581?sid=110,"신규 <b>주식</b>을 발행해 '임노동자기금'이라는 스웨덴 노동자 전체의 집단 금고에 적립시키자고 제안했다. 단기적으로는, 임노동자기금에 적립된 <b>주식</b>만큼 배당금이 쌓일 테고 그럼 이 돈으로 노동조합이 기획하는 복지 사업... ","Thu, 04 Sep 2025 17:42:00 +0900"
121,경매로 석탄발전 폐지한 독일…탈탄소 인센티브도 10배 [에너지전환 in ...,https://news.mtn.co.kr/news-detail/2025090416405136489,https://news.mtn.co.kr/news-detail/2025090416405136489,석탄발전소 폐지를 위해 기업들이 요구했던 배상금이 정부가 예상했던 금액보다 훨씬 낮았다는 겁니다.”]탈탄소 실적을 <b>주식</b>처럼 거래할 수 있는 배출권 거래제. 유럽은 기업들이 애써 확보한 배출권이 제값으로 거래될... ,"Thu, 04 Sep 2025 17:40:00 +0900"
122,한 달새 1조8000억 유출…&quot;AI 희생양 됐다&quot; 비명 쏟아진 곳,https://www.hankyung.com/article/2025090434601,https://n.news.naver.com/mnews/article/015/0005180401?sid=101,AI 기술 발전의 경이로움에 사로잡혀 ‘AI’ 이름표만 봐도 <b>주식</b> 매수에 뛰어들던 투자자들이 핵심 경쟁력을 갖추지 못한 종목을 덜어내는 ‘옥석 가리기’에 나섰는 뜻이다. 월가 일각에선 “AI가 소프트웨어를... ,"Thu, 04 Sep 2025 17:40:00 +0900"
123,[단독] '물류비 年 3조' 포스코 등판…HMM 품고 철강·해운 시너지 노려,https://www.hankyung.com/article/2025090435571,https://n.news.naver.com/mnews/article/015/0005180402?sid=101,지난 매각 때 발목을 잡은 영구채도 지난 3월 모두 <b>주식</b>으로 전환돼 사라졌다. HMM도 포스코처럼 책임 경영이 가능한 ‘진짜 주인’이 하루빨리 필요한 상황이다. HMM은 올 2분기 영업이익이 전년 동기보다 63.8% 급감하며... ,"Thu, 04 Sep 2025 17:40:00 +0900"
124,[매일경제TV] 증시 '원스트라이크 아웃제' 영향,https://www.mk.co.kr/article/11411389,https://m.entertain.naver.com/article/009/0005553262,이에 정부는 '원스트라이크 아웃제'를 도입하기로 했다. 이 제도 도입이 우리 <b>주식</b> 시장과 투자자들에게 미칠 영향은 어떤 게 있을지 전문가들과 함께 자세히 들여다본다.,"Thu, 04 Sep 2025 17:40:00 +0900"
125,"시사매거진-쎈TV, '다크 스파이더언더커버' 9월 유튜브 방송 예고",https://www.pinpointnews.co.kr/news/articleView.html?idxno=373954,https://www.pinpointnews.co.kr/news/articleView.html?idxno=373954,"9월 전반부 녹화에서는 ▲NHN 주가 급락의 원인 ▲전고체 배터리 기업 솔리드파워 전망 ▲<b>주식</b> 시장 작동 원리 등 굵직한 이슈가 다뤄졌다. 제작진은 기업 실적과 정책 변수, 투자자 반응을 종합적으로 분석하며 단순... ","Thu, 04 Sep 2025 17:38:00 +0900"
126,"김대종 세종대 교수, 프랜차이즈 대표 대상 특강 진행",http://www.popcornnews.net/news/articleView.html?idxno=92908,http://www.popcornnews.net/news/articleView.html?idxno=92908,"또한 &quot;미국과 한국의 기준금리가 인하되면 부동산·<b>주식</b> 등 자산 가치가 상승하고, 2026년 한국 경제는 2.2% 성장하며 회복세를 보일 것&quot;이라고 전망했다. 맥세스 컨설팅 서민교 대표는 &quot;김대종 교수님의 강연은 변화하는... ","Thu, 04 Sep 2025 17:38:00 +0900"
127,"&quot;트럼프家, 암호화폐 제국 건설 가속…채굴 벤처 상장으로 시장 공략&quot;",https://www.fntoday.co.kr/news/articleView.html?idxno=362521,https://www.fntoday.co.kr/news/articleView.html?idxno=362521,새로 상장된 트럼프 일가 연계 기업 <b>주식</b>은 상장 직후 큰 폭의 거래량을 기록하며 투자자들의 뜨거운 관심을 입증했다. 전문가들은 그러나 &quot;비트코인 채굴은 전력 사용과 환경 문제를 동반하기 때문에 트럼프 가문이 직면할... ,"Thu, 04 Sep 2025 17:36:00 +0900"
128,"[안귀옥변호사의 이혼 리포트] 9화 : 결혼 3개월 만의 별거, 법정에 선 ...",https://www.fntoday.co.kr/news/articleView.html?idxno=362515,https://www.fntoday.co.kr/news/articleView.html?idxno=362515,"대기업에 다니고 있었지만 급여와 퇴직금은 이미 <b>주식</b>으로 탕진되었고, 매월 쓸 수 있는 생활비는 급여의 30%도 되지 않았다. 결혼 준비 과정에서 보여줬던 예금과 자산도 빚으로 메워진 것이었다. 그녀가 꿈꿨던 '함께 세울... ","Thu, 04 Sep 2025 17:36:00 +0900"
129,증권사 2분기 순익 2.8조…현대차·다올·한양 '약진',https://www.hankyung.com/article/2025090435221,https://n.news.naver.com/mnews/article/015/0005180393?sid=101,<b>주식</b> 거래대금이 포함된 수탁수수료가 17.6% 늘어난 1조9037억원으로 파악됐다. 기업금융(IB) 부문은... 증권사가 보유한 <b>주식</b>·채권·파생상품을 직접 운용해 얻은 수익이다. 현대차증권 다올투자증권 한양증권 등... ,"Thu, 04 Sep 2025 17:35:00 +0900"
130,"미래에셋운용, TIGER ETF 2종 순자산 합계 1조원 돌파",http://www.joseilbo.com/news/news_read.php?uid=552024&class=53&grp=,https://n.news.naver.com/mnews/article/123/0002367420?sid=101,미래에셋자산운용은 국내 <b>주식</b>형 고배당 상품인 'TIGER 은행고배당플러스TOP10 ETF'와 'TIGER... 있어 <b>주식</b> 시장의 흔들림에 더욱 안정적으로 대응할 수 있는 만큼 앞으로도 더욱 효율적인 월배당 투자 솔루션을... ,"Thu, 04 Sep 2025 17:34:00 +0900"
131,아직 9월인데… 양도소득세 재원 마련 나선 대주주,https://www.newsway.co.kr/news/view?ud=2025090416120750443,https://www.newsway.co.kr/news/view?ud=2025090416120750443,"정부가 <b>주식</b> 양도소득세 대주주 기준을 50억 원에서 10억 원으로 낮추는 방안을 추진 중이나 확정되지 않은 가운데, 일부 대주주가 세금 재원 마련을 위해 <b>주식</b> 매각에 나서고 있다. 4일 전자공시시스템에 따르면 김성운... ","Thu, 04 Sep 2025 17:34:00 +0900"
132,"거래소, 미래에셋증권과 시장조성자 계약 해지",https://biz.sbs.co.kr/article_hub/20000257456?division=NAVER,https://n.news.naver.com/mnews/article/374/0000461334?sid=101,"거래소는 지난해 12월 미래에셋증권, NH투자증권, 교보증권, 신영증권, 한국IMC증권, LS증권, 메리츠증권, CLSA코리아증권, 다올투자증권 등 9개 회원사와 올해 <b>주식</b>시장 시장조성 계약을 체결했습니다. 시장조성자는 계약... ","Thu, 04 Sep 2025 17:34:00 +0900"
133,체육진흥공단·사감위 '불법 스포츠 도박 근절 합동 캠페인' 전개,http://www.seoulwire.com/news/articleView.html?idxno=669248,http://www.seoulwire.com/news/articleView.html?idxno=669248,이에 따라 이번 캠페인에는 사행산업통합감독위원회 및 <b>주식</b>회사 한국스포츠레저가 참여했다. 공단 관계자는 &quot;불법 스포츠 도박은 승부조작으로 인한 경기의 공정성 훼손은 물론 개인정보 유출 및 법적 처벌 등 이용객에게... ,"Thu, 04 Sep 2025 17:34:00 +0900"
134,"[VVIP 컨설팅 컨퍼런스] 전문가는 더욱 필요한데, 시장은 소멸하고 있다...",https://www.sejungilbo.com/news/articleView.html?idxno=54745,https://www.sejungilbo.com/news/articleView.html?idxno=54745,"상속감자 컨설팅으로 돈의 구조를 바꿔놓으면 재산이 부동산에서 <b>주식</b>으로 바뀌고, 사후에는 <b>주식</b>을 자녀들에게 물려주게 되는데 자녀가 받는 현금의 근원은 똑같이 세입자의 월세가 되는 구조다. 이렇듯 향후... ","Thu, 04 Sep 2025 17:34:00 +0900"
135,8월 증자 자본금 3.2배↑… 주주배정 확산에 주가 악재 우려,https://www.dt.co.kr/article/12016068?ref=naver,https://n.news.naver.com/mnews/article/029/0002980270?sid=101,"발행 <b>주식</b> 수 8만7008주로 전달(7건, 10만660주)보다 감소했다. 다만 조달 자본금은 2750억원으로 전달(860억원) 대비 2190억원(약 3.2배) 늘었다. 기업별로는 NH투자증권이 유상증자로 3225만주의 신주를 발행해 <b>주식</b> 수가 가장... ","Thu, 04 Sep 2025 17:33:00 +0900"
136,정리매매 손실률 90%대…초단기 매매로 낭패볼 수도,http://www.nongaek.com/news/articleView.html?idxno=92527,http://www.nongaek.com/news/articleView.html?idxno=92527,"정리매매는 상장폐지가 결정된 종목의 투자자가 보유<b>주식</b>을 처분할 수 있도록 일정 시간을 부여하는 것으로, 정리매매 때에는 가격제한폭이 적용되지 않는다. 일부 종목에서 정리매매 첫날 폭락했다가 이후 반짝... ","Thu, 04 Sep 2025 17:32:00 +0900"
137,"쉰들러, 현대엘리베이터 지분 4%대로 ‘뚝’…20년 경영권 분쟁 ‘마침...",https://www.ceoscoredaily.com/page/view/2025090416281989959,https://www.ceoscoredaily.com/page/view/2025090416281989959,쉰들러 측도 <b>주식</b> 매도 이유에 대해 “투자 자금 회수 목적”이라고 설명했다. 특히 쉰들러는 지분 매각 이후 현대엘리베이터의 발전을 위해 긴밀히 협의해 나가겠다는 입장을 밝혔다. 쉰들러 측은 “자본시장과... ,"Thu, 04 Sep 2025 17:32:00 +0900"
138,"김대종 세종대 교수, '한국경제 대전환기, 위기를 넘어서는 프랜차이즈...",https://www.onews.tv/news/articleView.html?idxno=257174,https://www.onews.tv/news/articleView.html?idxno=257174,"또 &quot;미국과 한국의 기준금리가 인하되면 부동산·<b>주식</b> 등 자산 가치가 상승하고, 2026년 한국 경제는 2.2% 성장하며 회복세를 보일 것&quot;이라고 전망했다. 맥세스 컨설팅 서민교 대표는 &quot;김대종 교수님의 강연은 변화하는... ","Thu, 04 Sep 2025 17:30:00 +0900"
139,"[이슈] &quot;정책자금 기능 제자리&quot;…중소기업 자금조달, 여전히 은행에만 ...",http://www.paxetv.com/news/articleView.html?idxno=244815,http://www.paxetv.com/news/articleView.html?idxno=244815,"이에 비해 정책자금 16.2%(14조6000억원), 비은행 금융기관 3.6%, <b>주식</b>·회사채는 0.4%에 그쳤다. 전체 신규 조달... <b>주식</b>·회사채 발행을 통한 신규 조달은 0.4%에 불과해 혁신·스케일업 기업이 은행 담보와 신용등급의 벽을... ","Thu, 04 Sep 2025 17:30:00 +0900"
140,보행 재활 로봇·도시형 스마트팜 등 中企 혁신 기술 한 자리에 모였다...,http://news.mt.co.kr/mtview.php?no=2025090413532574935,https://n.news.naver.com/mnews/article/008/0005245880?sid=101,"개선한 <b>주식</b>회사 에이치에너지 함일한 대표가 동탑산업훈장 수상의 영예를 안았다. 특히 이노비즈기업이 기술혁신 분야에서 은탑산업훈장, 산업포장 등 총 60점의 포상을 거머쥐며 대한민국 혁신 주도 기업군임을... ","Thu, 04 Sep 2025 17:29:00 +0900"
141,"인베니, 자기<b>주식</b> 담보 교환사채 발행…&quot;투자 선순환 체제&quot;",https://www.topdaily.kr/articles/105463,https://www.topdaily.kr/articles/105463,자기<b>주식</b> 82만9000주 교환사채 발행·매각 등 처분…568억 확보 내년까지 발행<b>주식</b> 5% 소각…향후 3년간 주당 최소 배당금 3000원 LS그룹 계열 지주사인 인베니(옛 예스코홀딩스)가 자기<b>주식</b>을 담보로 한 교환사채(EB)... ,"Thu, 04 Sep 2025 17:29:00 +0900"
142,"수출 다변화 속 7월 경상수지 흑자, 강원 관광·제조 회복 기대",https://www.kado.net/news/articleView.html?idxno=2003528,https://n.news.naver.com/mnews/article/654/0000140233?sid=101,"내국인 해외투자는 <b>주식</b>을 중심으로 확대됐고, 외국인의 국내 투자는 채권 위주로 늘었다. 한국은행은 국제 유가와 교역 여건, 주요국 통상정책 변화가 향후 수지 흐름의 변수라고 설명했다. 강원권에서는 여름... ","Thu, 04 Sep 2025 17:28:00 +0900"
143,"지투지바이오 &quot;대량생산 최적화 '이노램프', 글로벌 수요급증도 대응&quot;",http://news.mt.co.kr/mtview.php?no=2025090414351260647,https://n.news.naver.com/mnews/article/008/0005245877?sid=101,보유 <b>주식</b>을 팔지 않겠다고 약속한 기간) 해제이후 대량 물량 출회도 발생하지 않을 것으로 보고 있다. 지난달 14일 상장한 지투지바이오의 상장 1개월 후 매도가능 물량은 총 발행 <b>주식</b>의 39.2%에 달한다. 이에 오는 15일... ,"Thu, 04 Sep 2025 17:28:00 +0900"
144,"‘<b>주식</b>회사 스탠잇’, 도전K-스타트업(콘텐츠리그) 통합본선 진출",https://magazine.hankyung.com/job-joy/article/202509043585d,https://magazine.hankyung.com/job-joy/article/202509043585d,K-스타트업 2025 콘텐츠리그(문화체육관광부) 예선을 거쳐 <b>주식</b>회사 스탠잇(이하 스탠잇)이 통합 본선에 진출한다고 밝혔다. 스탠잇은 포토카드를 기반으로 하는 게임 굿즈 솔루션인 ‘Pookie’를 개발하는 기업으로... ,"Thu, 04 Sep 2025 17:28:00 +0900"
145,[단독]'HMM 공개매수' 해진공도 전량 청약…소액주주 얼마 못받겠네[시...,https://www.sedaily.com/NewsView/2GXRSVDJXM,https://n.news.naver.com/mnews/article/011/0004529234?sid=101,HMM(011200)의 자기<b>주식</b> 공개매수에 최대주주인 산업은행(36.02%)에 이어 한국해양진흥공사(35.67%)도 보유 지분 전량을 청약했다. 지분율 합계 71%가 넘는 대주주들이 <b>주식</b> 전량을 청약하면서 안분 비례 원칙에 따라 일반... ,"Thu, 04 Sep 2025 17:27:00 +0900"
146,"sk바이오팜, 9월 4일 107,000원 1.90% 상승 마감",https://www.job-post.co.kr/news/articleView.html?idxno=174941,https://www.job-post.co.kr/news/articleView.html?idxno=174941,"28배와 비교된다. 동일 업종은 0.52%의 등락률을 보였다. 외국인 투자자의 sk바이오팜 보유 <b>주식</b>수는 8,219,488주로, 전체 상장<b>주식</b>수 78,313,250주 대비 10.50%의 소진율을 나타냈다.","Thu, 04 Sep 2025 17:26:00 +0900"
147,삼성자산운용 &quot;퇴직연금 관리는 선택이 아닌 필수&quot;…하반기 세미나 개최,https://www.newsquest.co.kr/news/articleView.html?idxno=252112,https://www.newsquest.co.kr/news/articleView.html?idxno=252112,"TDF가 투자자의 연령과 은퇴 시점(빈티지)에 맞춰 <b>주식</b>과 채권 등 자산배분을 자동으로 조정해주는 점을 강조하며, 디폴트옵션 제도와 함께 TDF의 역할이 더욱 중요해지고 있다고 설명했다. 신 본부장은 &quot;한국형 TDF는... ","Thu, 04 Sep 2025 17:26:00 +0900"
148,"&quot;핵심 인재 이탈 막는다&quot;…메타에 인력 빼앗긴 오픈AI, 보상 체계 더 강...",https://zdnet.co.kr/view/?no=20250904172502,https://n.news.naver.com/mnews/article/092/0002389121?sid=105,보유한 <b>주식</b>을 다른 투자자에게 매각할 수 있는 규모를 기존 60억 달러(8조3천600억원)에서 103억 달러로 늘렸다. 오픈AI는 그간 일정 시점마다 직원들에게 보유 지분을 매각할 기회를 제공했다. 직원들이 <b>주식</b> 매각을... ,"Thu, 04 Sep 2025 17:26:00 +0900"
149,"리노공업, 9월 4일 45,750원 기록 0.66% 상승 마감",https://www.job-post.co.kr/news/articleView.html?idxno=174940,https://www.job-post.co.kr/news/articleView.html?idxno=174940,"98배보다 높은 수치이다. 배당수익률은 1.31%를 기록했다. 외국인 투자자의 보유 <b>주식</b>수는 26,715,529주로, 상장<b>주식</b>수 76,211,850주 대비 외국인소진율은 35.05%이다.","Thu, 04 Sep 2025 17:26:00 +0900"
150,뚜렷해진 업종별 순환매…출렁이는 주도株 담아라,https://www.hankyung.com/article/2025090434901,https://n.news.naver.com/mnews/article/015/0005180373?sid=101,이상연 신영증권 연구원은 “중장기적 관점에선 유동성 확대 기조가 지속되고 시중금리도 내릴 것”이라며 “좋은 <b>주식</b>을 괜찮은 가격에 편입할 수 있는 기회가 될 수 있다”고 했다.,"Thu, 04 Sep 2025 17:26:00 +0900"
151,"후성, 9월 4일 5,580원(-0.36%)으로 하락 마감",https://www.job-post.co.kr/news/articleView.html?idxno=174944,https://www.job-post.co.kr/news/articleView.html?idxno=174944,"42% 상승한 것과 비교하면, 후성의 주가는 업종 평균과 다른 흐름을 보였다. 한편, 외국인 투자자들은 후성 상장<b>주식</b>수 107,255,330주 중 8,699,954주를 보유하며 8.11%의 외국인소진율을 나타냈다.","Thu, 04 Sep 2025 17:26:00 +0900"
152,"HPSP, 9월 4일 26,900원 3.06% 상승 마감",https://www.job-post.co.kr/news/articleView.html?idxno=174943,https://www.job-post.co.kr/news/articleView.html?idxno=174943,"배당수익률은 2.23%이다. 외국인 투자자들은 HPSP 전체 상장 <b>주식</b> 수 83,498,568주 중 18,661,937주를 보유하여 22.35%의 소진율을 보였다. 한편, 동일 업종의 평균 등락률은 0.66%를 기록했다.","Thu, 04 Sep 2025 17:26:00 +0900"
153,"&quot;핵심 인재 이탈 막는다&quot;…메타에 인력 빼앗긴 오픈AI, 보상 체계 더 강...",https://zdnet.co.kr/view/?no=20250904172502,https://n.news.naver.com/mnews/article/092/0002389121?sid=105,보유한 <b>주식</b>을 다른 투자자에게 매각할 수 있는 규모를 기존 60억 달러(8조3천600억원)에서 103억 달러로 늘렸다. 오픈AI는 그간 일정 시점마다 직원들에게 보유 지분을 매각할 기회를 제공했다. 직원들이 <b>주식</b> 매각을... ,"Thu, 04 Sep 2025 17:26:00 +0900"
154,"리노공업, 9월 4일 45,750원 기록 0.66% 상승 마감",https://www.job-post.co.kr/news/articleView.html?idxno=174940,https://www.job-post.co.kr/news/articleView.html?idxno=174940,"98배보다 높은 수치이다. 배당수익률은 1.31%를 기록했다. 외국인 투자자의 보유 <b>주식</b>수는 26,715,529주로, 상장<b>주식</b>수 76,211,850주 대비 외국인소진율은 35.05%이다.","Thu, 04 Sep 2025 17:26:00 +0900"
155,"이락범 전 한류타임즈 회장, 내달 22일 선고 공판…상장폐지 규명되나",https://www.financialpost.co.kr/news/articleView.html?idxno=232584,https://www.financialpost.co.kr/news/articleView.html?idxno=232584,이 전 회장은 2019년 6월 21일 스포츠서울이 거래 정지된 상태에서 개인회사인 비에스컴퍼니라는 연예기획사를 이용해 200억원 규모의 전환사채(CB)를 비상장 <b>주식</b>을 받고 넘겨주는 과정에서 이종필 라임자산운용... ,"Thu, 04 Sep 2025 17:26:00 +0900"
